ticker name,date,sentiment_score,price_delta,price,influence
AAPL,2015-10-08,0.3818,2.4378970000000066,101.888588,1
AAPL,2015-10-13,0.20278888888888888,-1.4701539999999937,104.019409,-1
AAPL,2015-10-14,-0.38586,1.535308999999998,102.549255,1
AAPL,2015-10-19,-0.16972500000000001,1.8982079999999968,103.963593,1
AAPL,2015-10-20,0.22737,-0.009308000000004313,105.861801,-1
AAPL,2015-10-21,0.568425,1.6190650000000062,105.852493,1
AAPL,2015-10-22,-0.4019,3.331114999999997,107.471558,1
AAPL,2015-10-25,0.4404,-3.535843,,-1
AAPL,2015-10-26,0.36195999999999995,-0.6792669999999958,107.26683,-1
AAPL,2015-10-27,0.12761111111111112,4.391905999999992,106.587563,1
AAPL,2015-10-28,0.40436000000000005,1.1724320000000006,110.979469,1
AAPL,2015-10-29,0.6172,-0.9583969999999908,112.151901,-1
AAPL,2015-11-05,0.1779,0.1308209999999974,112.996407,1
AAPL,2015-11-08,-0.6124,-0.45786300000000324,,-1
AAPL,2015-11-09,-0.07281428571428572,-3.5510249999999957,112.669365,-1
AAPL,2015-11-10,-0.02551666666666667,-0.616737999999998,109.11834,-1
AAPL,2015-11-11,0.18843333333333334,-0.36446400000001233,108.501602,-1
AAPL,2015-11-12,-0.34,-3.1585079999999977,108.137138,-1
AAPL,2015-11-15,0.0258,1.71944400000001,,1
AAPL,2015-11-16,0.4588,-0.4579010000000068,106.698074,-1
AAPL,2015-11-17,0.6908,3.3640900000000045,106.240173,1
AAPL,2015-11-24,-0.061619999999999994,-0.7943269999999956,111.090088,-1
AAPL,2015-12-02,0.39225,-1.0092240000000032,108.660454,-1
AAPL,2015-12-08,0.7918000000000001,-2.438957000000002,110.482658,-1
AAPL,2015-12-09,-0.7049,0.5139620000000065,108.043701,1
AAPL,2015-12-10,-0.008433333333333334,-2.7940750000000065,108.557663,-1
AAPL,2015-12-14,0.2749666666666667,-1.8595810000000057,105.109451,-1
AAPL,2015-12-15,0.03088,0.794280999999998,103.24987,1
AAPL,2015-12-16,0.08176000000000001,-2.205337,104.044151,-1
AAPL,2015-12-17,0.07024999999999999,-2.7566989999999976,101.838814,-1
AAPL,2015-12-21,0.1562,-0.0934299999999979,100.296921,-1
AAPL,2015-12-23,0.16972500000000001,-0.5419929999999908,101.49305,-1
AAPL,2015-12-28,-0.3548,1.7941670000000016,99.820358,1
AAPL,2015-12-30,-0.2628555555555556,-1.9250030000000038,100.287575,-1
AAPL,2016-01-04,0.0086,-2.4669800000000066,98.446655,-1
AAPL,2016-01-05,-0.0892111111111111,-1.8782879999999977,95.979675,-1
AAPL,2016-01-06,0.21969,-3.9715190000000007,94.101387,-1
AAPL,2016-01-07,-0.05346666666666666,0.4765699999999953,90.129868,1
AAPL,2016-01-11,0.11315,1.3363110000000091,92.073563,1
AAPL,2016-01-19,0.6369,0.12147499999998956,90.326103,1
AAPL,2016-01-20,0.23835,-0.4578779999999938,90.447578,-1
AAPL,2016-01-25,0.3807,0.5139309999999995,92.923958,1
AAPL,2016-01-26,0.07338000000000001,-6.139472999999995,93.437889,-1
AAPL,2016-01-27,-0.11966999999999998,0.6260839999999916,87.298416,1
AAPL,2016-02-01,0.7685,-1.822205000000011,90.111168,-1
AAPL,2016-02-02,0.4137142857142857,1.7474600000000038,88.288963,1
AAPL,2016-02-03,0.25,0.7234420000000057,90.036423,1
AAPL,2016-02-04,0.25,-2.4240270000000095,90.759865,-1
AAPL,2016-02-08,-0.25899999999999995,-0.01879099999999312,89.266014,-1
AAPL,2016-02-16,0.19487142857142858,1.390525000000011,90.79744,1
AAPL,2016-02-17,0.30823999999999996,-1.7475349999999992,92.187965,-1
AAPL,2016-02-18,0.47290000000000004,-0.20671100000001275,90.44043,-1
AAPL,2016-02-22,0.024919999999999987,-2.057610000000011,91.022934,-1
AAPL,2016-02-23,0.47990000000000005,1.3247610000000094,88.965324,1
AAPL,2016-02-24,0.2706,0.6201169999999934,90.290085,1
AAPL,2016-02-25,-0.03526999999999998,0.14092999999999734,90.910202,1
AAPL,2016-02-29,0.17214999999999997,3.6078270000000003,90.844444,1
AAPL,2016-03-01,-0.01996249999999999,0.20670300000000452,94.452271,1
AAPL,2016-03-03,0.026879999999999994,1.4187009999999987,95.36364,1
AAPL,2016-03-07,0.16266666666666665,-0.7892080000000021,95.711258,-1
AAPL,2016-03-10,0.08885000000000001,1.024078000000003,95.053589,1
AAPL,2016-03-15,-0.009083333333333327,1.305962000000008,98.257431,1
AAPL,2016-03-16,0.12132857142857144,-0.15972200000000214,99.563393,-1
AAPL,2016-03-17,0.07925,0.11273199999999406,99.403671,1
AAPL,2016-03-21,0.38761249999999997,0.7610320000000002,99.507019,1
AAPL,2016-03-22,0.19032,-0.5543590000000052,100.268051,-1
AAPL,2016-03-23,-0.09676666666666667,-0.4321599999999961,99.713692,-1
AAPL,2016-03-29,-0.149025,1.7663500000000028,101.170006,1
AAPL,2016-03-30,0.2807428571428571,-0.5355610000000013,102.936356,-1
AAPL,2016-03-31,-0.06846666666666666,0.939551999999992,102.400795,1
AAPL,2016-04-04,-0.18213333333333334,-1.2307819999999907,104.402031,-1
AAPL,2016-04-13,0.1055,0.05637400000000525,105.266418,1
AAPL,2016-04-14,0.14197,-2.1139750000000106,105.322792,-1
AAPL,2016-04-19,0.14006000000000002,0.20669599999999377,100.446556,1
AAPL,2016-04-20,-0.1591,-1.08985899999999,100.653252,-1
AAPL,2016-04-25,-0.296,-0.6858600000000052,98.727196,-1
AAPL,2016-04-26,0.19502,-6.135222999999996,98.041336,-1
AAPL,2016-04-27,0.03405,-2.809235000000001,91.906113,-1
AAPL,2016-04-28,0.051119999999999985,-1.0241160000000065,89.096878,-1
AAPL,2016-05-04,-0.08333333333333333,-0.3591989999999896,88.495567,-1
AAPL,2016-05-05,-0.074,-0.4915160000000043,88.136368,-1
AAPL,2016-05-09,0.17556666666666665,0.5955050000000028,87.711006,1
AAPL,2016-05-10,-0.03423333333333333,-0.8601840000000038,88.306511,-1
AAPL,2016-05-12,-0.08741999999999998,0.17014300000001015,85.395096,1
AAPL,2016-05-16,0.2930111111111111,-0.368653000000009,88.741341,-1
AAPL,2016-05-17,0.16978,1.0114209999999986,88.372688,1
AAPL,2016-05-18,0.100475,-0.3402929999999884,89.384109,-1
AAPL,2016-05-19,0.205525,0.9641799999999989,89.043816,1
AAPL,2016-05-24,0.5224399999999999,1.6258470000000074,92.541298,1
AAPL,2016-05-25,0.09186000000000001,0.7467649999999963,94.167145,1
AAPL,2016-05-26,0.0258,-0.056725000000000136,94.91391,-1
AAPL,2016-06-01,-0.11043750000000001,-0.6994779999999992,93.070633,-1
AAPL,2016-06-02,0.1531,0.18904100000000312,92.371155,1
AAPL,2016-06-07,-0.20653333333333335,-0.08507600000000082,93.609444,-1
AAPL,2016-06-13,0.18359999999999999,0.1134490000000028,92.01194,1
AAPL,2016-06-14,0.005966666666666676,-0.3024899999999917,92.125389,-1
AAPL,2016-06-20,-0.038325,0.7656550000000095,89.894562,1
AAPL,2016-06-28,0.25,0.7656550000000095,88.467209,1
AAPL,2016-07-12,-0.5574,-0.5198979999999978,92.087578,-1
AAPL,2016-07-21,-0.10206666666666668,-0.7278510000000011,93.987556,-1
AAPL,2016-07-25,-0.37895,-0.6333159999999936,92.01194,-1
AAPL,2016-07-26,-0.06862857142857143,5.936240999999995,91.378624,1
AAPL,2016-07-27,0.42198,1.313904000000008,97.314865,1
AAPL,2016-08-01,0.3453428571428572,-1.4840540000000004,100.245193,-1
AAPL,2016-08-02,0.07021999999999999,1.2382889999999946,98.761139,1
AAPL,2016-08-03,0.3182,0.6177600000000041,99.999428,1
AAPL,2016-08-04,0.1779,1.530113,100.617188,1
AAPL,2016-08-15,0.269875,-0.0950470000000081,104.048073,-1
AAPL,2016-08-16,0.26288,-0.15207699999999136,103.953026,-1
AAPL,2016-08-17,-0.006649999999999989,-0.13304100000000574,103.800949,-1
AAPL,2016-08-18,-0.15330000000000002,0.26610499999999604,103.667908,1
AAPL,2016-08-23,-0.13935,-0.7793120000000044,103.449318,-1
AAPL,2016-08-25,0.17556666666666665,-0.5987619999999936,102.232841,-1
AAPL,2016-08-29,-0.1806,-0.7792969999999997,101.520035,-1
AAPL,2016-08-30,0.005470000000000005,0.09502400000000932,100.740738,1
AAPL,2016-08-31,-0.19178,0.598747000000003,100.835762,1
AAPL,2016-09-01,0.14366666666666666,0.9503859999999946,101.434509,1
AAPL,2016-09-07,0.4799125,-2.6990959999999973,102.983627,-1
AAPL,2016-09-08,0.2902888888888889,-2.271416000000002,100.284531,-1
AAPL,2016-09-13,0.8357,3.6304850000000073,102.593964,1
AAPL,2016-09-14,0.3052625,3.6114499999999907,106.224449,1
AAPL,2016-09-15,0.12987777777777776,-0.6177440000000018,109.835899,-1
AAPL,2016-09-20,0.09866666666666667,-0.01901199999998937,107.935127,-1
AAPL,2016-09-21,-0.056575,1.0169289999999904,107.916115,1
AAPL,2016-09-26,-0.17840000000000003,0.199577000000005,107.279366,1
AAPL,2016-09-27,-0.128,0.8173369999999949,107.478943,1
AAPL,2016-09-28,0.6597,-1.6821669999999926,108.29628,-1
AAPL,2016-09-29,0.2263,0.8268199999999979,106.614113,1
AAPL,2016-10-03,-0.2263,0.4562000000000097,106.93721,1
AAPL,2016-10-05,0.1505375,0.7983169999999973,107.440933,1
AAPL,2016-10-06,0.2787,0.1615680000000026,108.23925,1
AAPL,2016-10-10,0.013766666666666668,0.23761000000000365,110.292084,1
AAPL,2016-10-11,0.7579,0.9883799999999923,110.529694,1
AAPL,2016-10-12,0.63425,-0.342133000000004,111.518074,-1
AAPL,2016-10-13,0.5106,0.6177449999999993,111.175941,1
AAPL,2016-10-19,-0.08872499999999997,-0.057037999999991484,111.309006,-1
AAPL,2016-10-20,0.34,-0.4371640000000099,111.251968,-1
AAPL,2016-10-25,-0.005549999999999999,-2.5280149999999963,112.382919,-1
AAPL,2016-10-26,-0.008679999999999998,-1.0549239999999998,109.854904,-1
AAPL,2016-10-27,0.05103333333333334,-0.722282000000007,108.79998,-1
AAPL,2016-11-01,-0.6249,0.09503200000000334,105.958328,1
AAPL,2016-11-07,0.08533333333333333,0.6209180000000032,105.470665,1
AAPL,2016-11-08,-0.128,-0.17194299999999885,106.091583,-1
AAPL,2016-11-09,0.5267,-2.9517600000000073,105.91964,-1
AAPL,2016-11-10,0.296,0.6113740000000121,102.96788,1
AAPL,2016-11-14,-0.42868000000000006,1.337372000000002,100.980919,1
AAPL,2016-11-15,0.030919999999999996,2.7511590000000012,102.318291,1
AAPL,2016-11-16,0.12039999999999998,-0.038223000000002116,105.06945,-1
AAPL,2016-11-17,0.29295,0.10509500000000571,105.031227,1
AAPL,2016-11-21,-0.3182,0.06687100000000612,106.731606,1
AAPL,2016-11-28,-0.1531,-0.10506499999999619,106.578766,-1
AAPL,2016-11-29,-0.038275,-0.8979640000000018,106.473701,-1
AAPL,2016-11-30,0.4404,-0.9839249999999993,105.575737,-1
AAPL,2016-12-06,0.127825,1.0317000000000007,105.031227,1
AAPL,2016-12-07,-0.046725,1.0412450000000035,106.062927,1
AAPL,2016-12-12,0.0258,1.8054429999999968,108.231384,1
AAPL,2016-12-13,-0.2263,0.0,110.036827,0
AAPL,2016-12-19,0.1518666666666667,0.29614200000000324,111.421944,1
AAPL,2016-12-20,-0.4019,0.10508799999999496,111.718086,1
AAPL,2016-12-22,-0.00410000000000003,0.21971200000000124,111.087608,1
AAPL,2017-01-02,0.3182,0.3152469999999994,,1
AAPL,2017-01-05,0.1486,1.2418359999999922,111.393303,1
AAPL,2017-01-12,-0.11315000000000001,-0.20059999999999434,113.915184,-1
AAPL,2017-01-17,-0.3182,-0.0095670000000041,114.631653,-1
AAPL,2017-01-19,0.28982499999999994,0.21016699999999844,114.421486,1
AAPL,2017-01-24,0.064,1.8245540000000062,114.602982,1
AAPL,2017-01-25,-0.47387999999999997,0.057319999999990046,116.427536,1
AAPL,2017-01-26,-0.5574,0.009559000000010087,116.484856,1
AAPL,2017-01-31,0.3901,7.068961999999999,115.921227,1
AAPL,2017-02-01,0.25678,-0.21014399999999966,122.990189,-1
AAPL,2017-02-02,-0.085,0.5253900000000016,122.780045,1
AAPL,2017-02-07,0.3182,0.4872130000000112,125.645805,1
AAPL,2017-02-08,-0.05135,0.9114309999999932,126.133018,1
AAPL,2017-02-09,0.2023,-0.2878340000000037,127.044449,-1
AAPL,2017-02-12,0.3612,1.122489999999999,,1
AAPL,2017-02-13,0.2525,1.6598049999999915,127.879105,1
AAPL,2017-02-14,0.34185999999999994,0.4701080000000104,129.53891,1
AAPL,2017-02-15,0.04595999999999999,-0.15351899999998864,130.009018,-1
AAPL,2017-02-21,-0.6124,0.39332600000000184,131.150726,1
AAPL,2017-02-27,0.296,0.05758700000001227,131.371368,1
AAPL,2017-02-28,-0.08146666666666666,2.6863250000000107,131.428955,1
AAPL,2017-03-01,0.0516,-0.7963410000000124,134.11528,-1
AAPL,2017-03-02,0.0129,0.7867129999999918,133.318939,1
AAPL,2017-03-06,0.296,0.17271500000001083,133.683517,1
AAPL,2017-03-09,-0.41805000000000003,0.44134600000001,133.050323,1
AAPL,2017-03-16,-0.8807,-0.6715549999999837,134.978714,-1
AAPL,2017-03-21,0.15538888888888888,1.5158690000000092,134.163223,1
AAPL,2017-03-27,-0.0843,2.8014530000000093,135.161026,1
AAPL,2017-04-03,-0.09006666666666667,1.0265799999999956,137.866547,1
AAPL,2017-04-05,0.334775,-0.34538200000000074,138.173553,-1
AAPL,2017-04-06,0.059633333333333316,-0.30702199999998925,137.828171,-1
AAPL,2017-04-11,-0.19171111111111108,0.1630700000000047,135.880585,1
AAPL,2017-04-12,0.14049999999999999,-0.7194969999999898,136.043655,-1
AAPL,2017-04-17,0.10115,-0.6044160000000147,136.072449,-1
AAPL,2017-04-18,-0.4767,-0.4989169999999774,135.468033,-1
AAPL,2017-04-19,0.09857142857142856,1.6885989999999822,134.969116,1
AAPL,2017-04-20,-0.7351,-0.16311699999999973,136.657715,-1
AAPL,2017-04-25,0.5713142857142857,-0.8155059999999992,138.662857,-1
AAPL,2017-05-01,0.062266666666666665,0.8922570000000007,140.629639,1
AAPL,2017-05-02,0.26498,-0.43174700000000144,141.521896,-1
AAPL,2017-05-03,0.11886999999999999,-0.5084990000000005,141.090149,-1
AAPL,2017-05-04,0.13098,2.331360000000018,140.58165,1
AAPL,2017-05-09,0.13886666666666667,-0.7003330000000005,147.7388,-1
AAPL,2017-05-10,0.08784444444444445,1.2716220000000078,147.038467,1
AAPL,2017-05-11,-0.11043333333333334,2.0712279999999907,148.310089,1
AAPL,2017-05-15,0.211575,-0.22157300000000646,149.995987,-1
AAPL,2017-05-17,-0.14020000000000002,2.2061000000000206,144.745636,1
AAPL,2017-05-18,-0.34103333333333324,0.500945999999999,146.951736,1
AAPL,2017-05-23,0.15294285714285719,-0.44312999999999647,148.165573,-1
AAPL,2017-05-30,0.21696666666666664,-0.8766779999999983,148.040359,-1
AAPL,2017-06-04,0.5719,-1.4643399999999929,,-1
AAPL,2017-06-05,0.1214,0.500961999999987,148.290817,1
AAPL,2017-06-06,-0.01544,0.8862909999999999,148.791779,1
AAPL,2017-06-07,0.0172,-0.36607399999999757,149.67807,-1
AAPL,2017-06-12,0.21000000000000002,1.1271519999999953,140.09259,1
AAPL,2017-06-14,0.35015,-0.8381809999999916,139.842133,-1
AAPL,2017-06-15,0.13486666666666666,-1.945968999999991,139.003952,-1
AAPL,2017-06-20,-0.4939,0.8284920000000113,139.697601,1
AAPL,2017-06-21,-0.4939,-0.23117099999998914,140.526093,-1
AAPL,2017-06-22,0.009440000000000004,0.6261599999999987,140.294922,1
AAPL,2017-06-26,0.27192,-2.0134579999999858,140.477951,-1
AAPL,2017-06-28,0.4588,-2.0712580000000003,140.487579,-1
AAPL,2017-06-29,0.4588,0.32757499999999595,138.416321,1
AAPL,2017-07-04,-0.008499999999999988,0.5684049999999843,,1
AAPL,2017-07-06,0.32176,1.3968659999999886,137.501144,1
AAPL,2017-07-10,0.25383333333333336,0.45278899999999567,139.745758,1
AAPL,2017-07-12,-0.09950000000000002,1.9556579999999997,140.400864,1
AAPL,2017-07-13,0.08231666666666666,1.2234339999999975,142.356522,1
AAPL,2017-07-19,0.06655,-0.6550909999999988,145.487427,-1
AAPL,2017-07-20,-0.6520400000000001,-0.0674280000000067,144.832336,-1
AAPL,2017-07-25,0.43188000000000004,0.693634000000003,147.144424,1
AAPL,2017-07-27,0.025124999999999995,-1.0211639999999989,145.044281,-1
AAPL,2017-07-30,-0.3548,-0.7418060000000253,,-1
AAPL,2017-07-31,-0.030220000000000004,1.2716520000000173,143.281311,1
AAPL,2017-08-01,0.28609999999999997,6.830261000000007,144.552963,1
AAPL,2017-08-02,-0.00258,-1.5124810000000082,151.383224,-1
AAPL,2017-08-03,-0.063975,0.7899779999999907,149.870743,1
AAPL,2017-08-07,0.0043,1.2234650000000045,152.992065,1
AAPL,2017-08-08,0.16392,0.944076999999993,154.21553,1
AAPL,2017-08-09,-0.3463333333333333,-4.94210799999999,155.159607,-1
AAPL,2017-08-10,-0.17759999999999998,2.089049999999986,150.217499,1
AAPL,2017-08-14,0.14276666666666665,1.6924889999999948,154.598694,1
AAPL,2017-08-16,-0.032,-2.9884639999999933,155.662521,-1
AAPL,2017-08-17,-0.03030000000000002,-0.34816000000000713,152.674057,-1
AAPL,2017-08-24,0.6597,0.5706179999999961,154.037735,1
AAPL,2017-08-28,0.3818,1.3927160000000072,156.165451,1
AAPL,2017-08-29,0.6808,0.4255369999999914,157.558167,1
AAPL,2017-08-30,-0.062387500000000005,0.6286460000000034,157.983704,1
AAPL,2017-09-05,0.6124,-0.16444400000000314,156.755432,-1
AAPL,2017-09-06,-0.136,-0.6286470000000008,156.590988,-1
AAPL,2017-09-12,0.13801,-1.1702579999999898,155.575516,-1
AAPL,2017-09-13,-0.028210000000000006,-1.3250120000000152,154.405258,-1
AAPL,2017-09-19,0.3058666666666667,-2.5726009999999917,153.515472,-1
AAPL,2017-09-20,0.06418571428571429,-2.5919800000000066,150.942871,-1
AAPL,2017-09-21,0.18341666666666664,-1.4507139999999765,148.350891,-1
AAPL,2017-09-25,0.024560000000000005,2.5049140000000136,145.604202,1
AAPL,2017-09-26,0.00645,1.0541839999999922,148.109116,1
AAPL,2017-09-28,0.0086,0.8123930000000144,148.244507,1
AAPL,2017-10-04,0.1867375,1.8472139999999797,148.437958,1
AAPL,2017-10-05,0.0086,-0.08703699999998094,150.285172,-1
AAPL,2017-10-09,0.2391,0.05802900000000477,150.720398,1
AAPL,2017-10-10,0.2769571428571428,0.6286770000000104,150.778427,1
AAPL,2017-10-12,-0.31155,0.9574739999999906,150.875168,1
AAPL,2017-10-16,0.1101,0.5706169999999986,154.627701,1
AAPL,2017-10-17,-0.3477,-0.6866760000000056,155.198318,-1
AAPL,2017-10-18,0.28099999999999997,-3.6558379999999886,154.511642,-1
AAPL,2017-10-19,0.02978,0.26115500000000225,150.855804,1
AAPL,2017-10-23,0.0806625,0.8994299999999953,151.039581,1
AAPL,2017-10-24,0.08635,-0.6673279999999977,151.939011,-1
AAPL,2017-10-25,-0.1963857142857143,0.9671319999999923,151.271683,1
AAPL,2017-10-26,0.11676666666666667,5.45472700000002,152.238815,1
AAPL,2017-10-30,0.30687777777777775,2.243758999999983,161.242996,1
AAPL,2017-10-31,0.013799999999999996,-2.0793609999999774,163.486755,-1
AAPL,2017-11-01,0.02306249999999998,1.1799319999999796,161.407394,1
AAPL,2017-11-02,0.039000000000000014,4.245789000000002,162.587326,1
AAPL,2017-11-06,0.20476666666666668,0.5415950000000009,168.52562,1
AAPL,2017-11-07,-0.03462857142857144,1.3830409999999915,169.067215,1
AAPL,2017-11-08,0.06823749999999999,-0.34815900000000966,170.450256,-1
AAPL,2017-11-09,0.069675,-0.5630039999999781,170.102097,-1
AMZN,2015-03-12,0.23653333333333335,-3.6600029999999606,374.23999,-1
AMZN,2015-03-19,0.8625,5.25,373.23999,1
AMZN,2015-03-24,0.296,-3.130004999999983,374.089996,-1
AMZN,2015-04-08,0.23255,2.3399969999999826,381.200012,1
AMZN,2015-04-09,-0.1779,-0.8900150000000053,383.540009,-1
AMZN,2015-04-14,0.1027,-1.6599729999999795,385.109985,-1
AMZN,2015-04-23,0.57785,55.11001600000003,389.98999,1
AMZN,2015-04-28,0.7269,0.05999700000000985,429.309998,1
AMZN,2015-05-13,-0.5267,5.410003999999958,426.869995,1
AMZN,2015-05-20,0.3818,7.770019999999988,423.859985,1
AMZN,2015-05-26,-0.11626666666666667,5.950011999999958,425.470001,1
